pid,volume,image_number,head,entry,topic,first_letter,page,add,xref,see,index,item,unparsed,line,selection,full_image,annotation_uri,insertion,thumbnail,label,location,issue,insertion_xref
index_1958,Volume 3,25,jelly,<a href='/digital-beehive/num3/num_1007/'>699 [Jelly]</a>,,I/J,,,,,,#item-4a9c795d9,,Head: jelly|Entry: 699 [Jelly]|#item-4a9c795d9,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/170,1394,344,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559660632727,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/170,1394,344,140/150,/0/default.jpg",jelly,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1959,Volume 3,25,impenitence,<a href='/digital-beehive/alpha3/alpha_0465/'>a</a>|<a href='/digital-beehive/num8/num_2868/'>1945 [Impenitence]</a>,,I/J,,,,,,#item-b7f07b84d,,Head: impenitence|Entry: a|Entry: 1945 [Impenitence]|#item-b7f07b84d,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/861,1443,702,141/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559665747155,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/861,1443,702,141/150,/0/default.jpg",impenitence,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1960,Volume 3,25,incompatible,4476 [WORD_MISSING],,I/J,,,,<a href='/digital-beehive/index1/index_0225/'>antipathy</a>,,#item-e8a55ed2c,,Head: incompatible|See: antipathy|Entry: 4476 [WORD_MISSING]|#item-e8a55ed2c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1570,1485,763,162/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559671226803,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1570,1485,763,162/150,/0/default.jpg",incompatible,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1961,Volume 3,25,Jersey,<a href='/digital-beehive/num3/num_0883/'>647 [West-Jarsey]</a>|<a href='/digital-beehive/num7/num_2256/'>1522 [New Jersey]</a>,,I/J,,,,,,#item-df5ed73eb,,Head: Jersey|Entry: 647 [West-Jarsey]|Entry: 1522 [New Jersey]|#item-df5ed73eb,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/164,1504,546,141/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559660676873,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/164,1504,546,141/150,/0/default.jpg",Jersey,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1962,Volume 3,25,impertinent,,,I/J,,,,<a href='/digital-beehive/index1/index_0059/'>absurd</a>,,#item-3b05e5804,,Head: impertinent|See: absurd|#item-3b05e5804,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/873,1517,645,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559665792877,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/873,1517,645,122/150,/0/default.jpg",impertinent,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1963,Volume 3,25,imperfection,<a href='/digital-beehive/alpha3/alpha_0466/'>a</a>|<a href='/digital-beehive/num6/num_1908/'>1350 [Imperfection]</a>,,I/J,,,,,,#item-1a808b792,,Head: imperfection|Entry: a|Entry: 1350 [Imperfection]|#item-1a808b792,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/862,1584,708,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559665937796,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/862,1584,708,126/150,/0/default.jpg",imperfection,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1964,Volume 3,25,incomprehensible,<a href='/digital-beehive/num2/num_0497/'>406 [Infinitness]</a>,,I/J,,,,,,#item-3ae7f6763,,Head: incomprehensible|Entry: 406 [Infinitness]|#item-3ae7f6763,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1571,1607,650,130/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560198643371,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1571,1607,650,130/150,/0/default.jpg",incomprehensible,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1965,Volume 3,25,imperial Cities,1878 [PAGE_MISSING],,I/J,,,,,,#item-ebcf85f92,,Head: imperial Cities|Entry: 1878 [PAGE_MISSING]|#item-ebcf85f92,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/857,1644,610,116/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559665974465,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/857,1644,610,116/150,/0/default.jpg",imperial Cities,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1966,Volume 3,25,Jerusalem,<a href='/digital-beehive/num2/num_0471/'>388 [(New) Jerusalem]</a>,,I/J,,,,,,#item-705225ec1,,Head: Jerusalem|Entry: 388 [(New) Jerusalem]|#item-705225ec1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/164,1646,525,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559660760923,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/164,1646,525,125/150,/0/default.jpg",Jerusalem,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1967,Volume 3,25,[:53.],,,I/J,,,,,,#item-093a11d1e,Type: Index|Insertion Xref: [:53.]|#item-093a11d1e,Type: Index|Insertion Xref: [:53.]|#item-093a11d1e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1443,1695,202,178/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1560198686597,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1443,1695,202,178/150,/0/default.jpg",[:53.],<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,<a href='/digital-beehive/index5/index_4680/'>Im[per]tinent</a>
index_1968,Volume 3,25,implicit faith,<a href='/digital-beehive/num2/num_0559/'>449 [Implicite Faith]</a>,,I/J,,,,,,#item-90b8ab42e,,Head: implicit faith|Entry: 449 [Implicite Faith]|#item-90b8ab42e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/871,1719,630,126/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559666052881,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/871,1719,630,126/150,/0/default.jpg",implicit faith,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1969,Volume 3,25,inconsiderable,<a href='/digital-beehive/num1/num_0239/'>224 [Considerable]</a>|<a href='/digital-beehive/num3/num_0764/'>589 [Base]</a>,,I/J,,,,,,#item-366d8ffe3,,Head: inconsiderable|Entry: 224 [Considerable]|Entry: 589 [Base]|#item-366d8ffe3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1582,1743,708,152/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559671455843,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1582,1743,708,152/150,/0/default.jpg",inconsiderable,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1970,Volume 3,25,jesting,<a href='/digital-beehive/alpha3/alpha_0450/'>a</a>|<a href='/digital-beehive/num5/num_1513/'>1119 [Jest]</a>|<a href='/digital-beehive/num10/num_3428/'>4450 [Jest]</a>,,I/J,,,,,,#item-f0a0de3c1,,Head: jesting|Entry: a|Entry: 1119 [Jest]|Entry: 4450 [Jest]|#item-f0a0de3c1,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/161,1789,635,136/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561650846987,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/161,1789,635,136/150,/0/default.jpg",jesting,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1971,Volume 3,25,imploymt,<a href='/digital-beehive/num5/num_1697/'>1232 [Imploymt]</a>,,I/J,,,,,,#item-20c40e5bd,,Head: imploymt|Entry: 1232 [Imploymt]|#item-20c40e5bd,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/863,1819,540,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559666293331,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/863,1819,540,147/150,/0/default.jpg",imploymt,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1972,Volume 3,25,inconsiderancy,<a href='/digital-beehive/alpha3/alpha_0470/'>a</a>|1884 [PAGE_MISSING],,I/J,,,,,,#item-cec31195e,,Head: inconsiderancy|Entry: a|Entry: 1884 [PAGE_MISSING]|#item-cec31195e,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1568,1849,695,154/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559671508386,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1568,1849,695,154/150,/0/default.jpg",inconsiderancy,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1973,Volume 3,25,jocular books,,,I/J,<a href='/digital-beehive/toc/toc1_119/'>p.62 [Image 1.129]</a>,,,,,#item-d24ee1f81,,Head: jocular books|Page: p.62 [Image 1.129]|#item-d24ee1f81,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/185,1873,563,135/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561650838955,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/185,1873,563,135/150,/0/default.jpg",jocular books,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1974,Volume 3,25,inconstant,<a href='/digital-beehive/num4/num_1093/'>870 [Inconstancy]</a>|<a href='/digital-beehive/num7/num_2459/'>1624 [Inconstant]</a>|4573 [PAGE_MISSING],,I/J,,,,<a href='/digital-beehive/index5/index_4447/'>unstable</a>,,#item-7567faf36,,Head: inconstant|See: unstable|Entry: 870 [Inconstancy]|Entry: 1624 [Inconstant]|Entry: 4573 [PAGE_MISSING]|#item-7567faf36,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1571,1958,706,178/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559671848458,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1571,1958,706,178/150,/0/default.jpg",inconstant,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1975,Volume 3,25,jester,<a href='/digital-beehive/num6/num_2093/'>1436 [Buffoons : Obscenity]</a>,,I/J,,,,<a href='/digital-beehive/index1/index_0448/'>buffoon</a>,,#item-684cce4cd,,Head: jester|See: buffoon|Entry: 1436 [Buffoons : Obscenity]|#item-684cce4cd,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/154,1965,705,183/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559661018814,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/154,1965,705,183/150,/0/default.jpg",jester,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1976,Volume 3,25,of importance,855 [PAGE_MISSING]|<a href='/digital-beehive/num10/num_3476/'>4490 [Considerable]</a>,,I/J,,,,,,#item-2b67f7bd7,,Head: of importance|Entry: 855 [PAGE_MISSING]|Entry: 4490 [Considerable]|#item-2b67f7bd7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/861,1973,715,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559666360688,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/861,1973,715,122/150,/0/default.jpg",of importance,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1977,Volume 3,25,impossible,<a href='/digital-beehive/alpha3/alpha_0467/'>a</a>|<a href='/digital-beehive/num5/num_1631/'>1196 [Impossibilities]</a>,,I/J,,,,,,#item-a978268a5,,Head: impossible|Entry: a|Entry: 1196 [Impossibilities]|#item-a978268a5,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/855,2060,571,155/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559666491873,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/855,2060,571,155/150,/0/default.jpg",impossible,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1978,Volume 3,25,Jesus,<a href='/digital-beehive/alpha3/alpha_0452/'>a</a>,,I/J,,,,,,#item-f7f96b109,,Head: Jesus|Entry: a|#item-f7f96b109,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/162,2081,296,176/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559661112556,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/162,2081,296,176/150,/0/default.jpg",Jesus,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1979,Volume 3,25,incontinence,<a href='/digital-beehive/alpha3/alpha_0471/'>a</a>,,I/J,,,,,,#item-ee5dc8d81,,Head: incontinence|Entry: a|#item-ee5dc8d81,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1562,2112,505,93/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559671876797,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1562,2112,505,93/150,/0/default.jpg",incontinence,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1980,Volume 3,25,impostumes,<a href='/digital-beehive/num3/num_0779/'>597 [Impostumes]</a>,,I/J,,,,,,#item-bd0bb1e85,,Head: impostumes|Entry: 597 [Impostumes]|#item-bd0bb1e85,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/860,2197,476,147/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559666640783,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/860,2197,476,147/150,/0/default.jpg",impostumes,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1981,Volume 3,25,incorrigible,,,I/J,,,,<a href='/digital-beehive/index4/index_3968/'>stubborn</a>,,#item-cdec7222c,,Head: incorrigible|See: stubborn|#item-cdec7222c,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1559,2222,747,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559671906600,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1559,2222,747,149/150,/0/default.jpg",incorrigible,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1982,Volume 3,25,Jesuite,<a href='/digital-beehive/alpha3/alpha_0451/'>a</a>|<a href='/digital-beehive/num6/num_1802/'>1292 [Jesuites]</a>,,I/J,,,,,,#item-8fb5f6526,,Head: Jesuite|Entry: a|Entry: 1292 [Jesuites]|#item-8fb5f6526,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/153,2231,476,137/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559661209931,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/153,2231,476,137/150,/0/default.jpg",Jesuite,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1983,Volume 3,25,incurable,<a href='/digital-beehive/num3/num_0832/'>620 [Despair]</a>,,I/J,,,,,,#item-57a490c46,,Head: incurable|Entry: 620 [Despair]|#item-57a490c46,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1569,2350,487,101/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559672038257,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1569,2350,487,101/150,/0/default.jpg",incurable,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1984,Volume 3,25,impotency,<a href='/digital-beehive/num2/num_0387/'>334 [Impotency]</a>|<a href='/digital-beehive/num8/num_2767/'>1833 [Impotency]</a>,,I/J,,,,,,#item-7ca52bd62,,Head: impotency|Entry: 334 [Impotency]|Entry: 1833 [Impotency]|#item-7ca52bd62,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/845,2361,677,121/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559666896642,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/845,2361,677,121/150,/0/default.jpg",impotency,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1985,Volume 3,25,Jews,<a href='/digital-beehive/alpha3/alpha_0453/'>a</a>|<a href='/digital-beehive/num3/num_0718/'>564 [Jews]</a>|<a href='/digital-beehive/num6/num_2192/'>1487 [Jews]</a>|<a href='/digital-beehive/num9/num_2960/'>2027 [Jew]</a>,,I/J,,,,,,#item-35a8c43a3,,Head: Jews|Entry: a|Entry: 564 [Jews]|Entry: 1487 [Jews]|Entry: 2027 [Jew]|#item-35a8c43a3,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/160,2389,675,105/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559661442705,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/160,2389,675,105/150,/0/default.jpg",Jews,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1986,Volume 3,25,imprecation,<a href='/digital-beehive/num5/num_1454/'>1078 [Curse]</a>,,I/J,,,,,,#item-cc259d673,,Head: imprecation|Entry: 1078 [Curse]|#item-cc259d673,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/866,2412,544,119/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559667055440,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/866,2412,544,119/150,/0/default.jpg",imprecation,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1987,Volume 3,25,increase,<a href='/digital-beehive/alpha3/alpha_0472/'>a</a>|<a href='/digital-beehive/num3/num_0796/'>604 [Increase]</a>,,I/J,,,,,,#item-69b819eae,,Head: increase|Entry: a|Entry: 604 [Increase]|#item-69b819eae,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1572,2432,565,90/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559672115621,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1572,2432,565,90/150,/0/default.jpg",increase,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1988,Volume 3,25,imprisonmt,,,I/J,,,,<a href='/digital-beehive/index4/index_3135/'>prison</a>,,#item-45948aa65,,Head: imprisonmt|See: prison|#item-45948aa65,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/836,2460,685,140/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559667079955,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/836,2460,685,140/150,/0/default.jpg",imprisonmt,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1989,Volume 3,25,wandering Jew,<a href='/digital-beehive/num6/num_1873/'>1332 [Wandring Jew]</a>,,I/J,,,,,,#item-ec7abe356,,Head: wandering Jew|Entry: 1332 [Wandring Jew]|#item-ec7abe356,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/147,2473,620,136/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559661555122,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/147,2473,620,136/150,/0/default.jpg",wandering Jew,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
index_1990,Volume 3,25,incredible,774 [PAGE_MISSING],,I/J,,,,,,#item-593b3b7f7,,Head: incredible|Entry: 774 [PAGE_MISSING]|#item-593b3b7f7,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1565,2474,520,90/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1559672175272,,"https://stacks.stanford.edu/image/iiif/gw497tq8651/1607_0968/1565,2474,520,90/150,/0/default.jpg",incredible,<a href='/digital-beehive/toc/toc3_25/'>Full Page</a>,,
