pid,volume,image_number,head,entry,topic,first_letter,xref,see,page,add,type,index,item,unparsed,line,selection,full_image,annotation_uri,order,thumbnail,full,label
index_4217,Volume 3,48,transitory,<a href='/New_Beehive/alpha5/alpha_0965/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_224/'>1153 [Transitory]</a>|<a href='/New_Beehive/toc_vol2/toc2_425/'>4470 [Transitory]</a>,,T,,,,,,,#item-6e3f2a86b,,Head: transitory|Entry: a|Entry: 1153 [Transitory]|Entry: 4470 [Transitory]|#item-6e3f2a86b,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1102,2210,730,148/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561486980022,4217,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1102,2210,730,148/full/0/default.jpg",transitory
index_4218,Volume 3,48,translation,<a href='/New_Beehive/toc_vol2/toc2_172/'>923 [Interpretation]</a>|<a href='/New_Beehive/toc_vol2/toc2_281/'>1438 [Interpreta-(Transla-)tion]</a>|1857 [PAGE_MISSING],,T,,,,,,,#item-1012d570c,,Head: translation|Entry: 923 [Interpretation]|Entry: 1438 [Interpreta-(Transla-)tion]|Entry: 1857 [PAGE_MISSING]|#item-1012d570c,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1100,2355,803,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561487446978,4218,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1100,2355,803,149/full/0/default.jpg",translation
index_4219,Volume 3,48,transparent,<a href='/New_Beehive/toc_vol2/toc2_321/'>1635 [Transparent]</a>,,T,,,,,,,#item-1114f976d,,Head: transparent|Entry: 1635 [Transparent]|#item-1114f976d,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1100,2497,646,168/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561487608256,4219,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1100,2497,646,168/full/0/default.jpg",transparent
index_4220,Volume 3,48,to transport,803 [PAGE_MISSING],,T,,,,,,,#item-5a30f70ea,,Head: to transport|Entry: 803 [PAGE_MISSING]|#item-5a30f70ea,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1092,2625,579,164/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561487681136,4220,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1092,2625,579,164/full/0/default.jpg",to transport
index_4221,Volume 3,48,transsubstantia[ti]on,<a href='/New_Beehive/toc_vol2/toc2_107/'>414 [Transsubstantiation]</a>|<a href='/New_Beehive/toc_vol2/toc2_363/'>1977 [Transsubstantiation]</a>,,T,,,,,,,#item-10fbeb52d,,Head: transsubstantia[ti]on|Entry: 414 [Transsubstantiation]|Entry: 1977 [Transsubstantiation]|#item-10fbeb52d,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1085,2758,873,179/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561488080358,4221,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1085,2758,873,179/full/0/default.jpg",transsubstantia[ti]on
index_4222,Volume 3,48,travelling,<a href='/New_Beehive/toc_vol2/toc2_223/'>1149 [Travelling]</a>,,T,,,,,,,#item-f39c23f1a,,Head: travelling|Entry: a|Entry: 1149 [Travelling]|#item-f39c23f1a,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1094,2915,622,176/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561489549293,4222,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1094,2915,622,176/full/0/default.jpg",travelling
index_4223,Volume 3,48,treachery,<a href='/New_Beehive/alpha5/alpha_0967/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_174/'>933 [Treachery]</a>,,T,,,,,,,#item-f988cf886,,Head: treachery|Entry: a|Entry: 933 [Treachery]|#item-f988cf886,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1093,3055,592,198/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561489659158,4223,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1093,3055,592,198/full/0/default.jpg",treachery
index_4224,Volume 3,48,treacle,<a href='/New_Beehive/toc_vol2/toc2_250/'>1281 [Treacle]</a>,,T,,,,,,,#item-7b9d1c84a,,Head: treacle|Entry: 1281 [Treacle]|#item-7b9d1c84a,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1090,3209,470,127/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561489746705,4224,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1090,3209,470,127/full/0/default.jpg",treacle
index_4225,Volume 3,48,to tread upon,<a href='/New_Beehive/toc_vol2/toc2_105/'>396 [To tread (down) upon]</a>,,T,,,,,,,#item-20deafb5f,,Head: to tread upon|Entry: 396 [To tread (down) upon]|#item-20deafb5f,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1093,3347,570,166/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561489862336,4225,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1093,3347,570,166/full/0/default.jpg",to tread upon
index_4226,Volume 3,48,high treason,<a href='/New_Beehive/toc_vol2/toc2_258/'>1321 [High treason]</a>,,T,,,,,,,#item-b8e6ce6bf,,Head: high treason|Entry: 1321 [High treason]|#item-b8e6ce6bf,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1125,3489,586,155/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561489965121,4226,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1125,3489,586,155/full/0/default.jpg",high treason
index_4227,Volume 3,48,treasure,<a href='/New_Beehive/alpha5/alpha_0968/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_295/'>1509 [Treasure]</a>,,T,,,,,,,#item-bcde1c57f,,Head: treasure|Entry: a|Entry: 1509 [Treasure]|#item-bcde1c57f,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1785,246,585,168/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561490092975,4227,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1785,246,585,168/full/0/default.jpg",treasure
index_4228,Volume 3,48,treasure houses,,,T,,,<a href='/New_Beehive/toc_vol1/toc1_056/'>p.6 [Image 1.66]</a>,,,,#item-99fde9bb3,,Head: treasure houses|Page: p.6 [Image 1.66]|#item-99fde9bb3,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1785,320,502,156/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561490336099,4228,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1785,320,502,156/full/0/default.jpg",treasure houses
index_4229,Volume 3,48,treasurer,<a href='/New_Beehive/toc_vol2/toc2_327/'>1665 [Treasureship]</a>,,T,,,,,,,#item-6126ce174,,Head: treasurer|Entry: 1665 [Treasureship]|#item-6126ce174,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1798,449,492,125/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1561490678940,4229,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1798,449,492,125/full/0/default.jpg",treasurer
index_4230,Volume 3,48,to treat,<a href='/New_Beehive/toc_vol2/toc2_100/'>358 [to Treat]</a>,,T,,,,,,,#item-b041249b4,,Head: to treat|Entry: 358 [to Treat]|#item-b041249b4,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1793,562,477,117/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562087358607,4230,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1793,562,477,117/full/0/default.jpg",to treat
index_4231,Volume 3,48,trees,<a href='/New_Beehive/alpha5/alpha_0969/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_324/'>1648 [Trees]</a>,,T,,,<a href='/New_Beehive/toc_vol1/toc1_082/'>p.32 [Image 1.92]</a>,,,,#item-2a5498cf1,,Head: trees|Page: p.32 [Image 1.92]|Entry: a|Entry: 1648 [Trees]|#item-2a5498cf1,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1778,693,673,157/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562087658971,4231,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1778,693,673,157/full/0/default.jpg",trees
index_4232,Volume 3,48,to tremble,<a href='/New_Beehive/toc_vol2/toc2_162/'>873 [To Tremble]</a>,,T,,,,,,,#item-960eb9f00,,Head: to tremble|Entry: 873 [To Tremble]|#item-960eb9f00,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1781,812,549,122/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562087765899,4232,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1781,812,549,122/full/0/default.jpg",to tremble
index_4233,Volume 3,48,,,,T,,,,,,,,Type: Index|Insertion Xref: [:13.]|#item-1719be50c,Type: Index|Insertion Xref: [:13.]|#item-1719be50c,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/2343,896,154,89/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562001159522,4233,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/2343,896,154,89/full/0/default.jpg",
index_4234,Volume 3,48,trial,"<a href='/New_Beehive/toc_vol2/toc2_118/'>487 [Proof, Try all]</a>",,T,,,,,,,#item-2ef120360,,"Head: trial|Entry: 487 [Proof, Try all]|#item-2ef120360","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1796,922,448,148/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562088056950,4234,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1796,922,448,148/full/0/default.jpg",trial
index_4235,Volume 3,48,,,,T,,,,,,,,Type: Index|Insertion Xref: [:6.]|#item-549c2d359,Type: Index|Insertion Xref: [:6.]|#item-549c2d359,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/2366,962,133,107/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562001199677,4235,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/2366,962,133,107/full/0/default.jpg",
index_4236,Volume 3,48,ten tribes of Isr.,<a href='/New_Beehive/toc_vol2/toc2_291/'>1487 [Jews]</a>,,T,,,,,,,#item-50880e096,,Head: ten tribes of Isr.|Entry: 1487 [Jews]|#item-50880e096,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1798,1000,684,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562088159745,4236,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1798,1000,684,143/full/0/default.jpg",ten tribes of Isr.
index_4237,Volume 3,48,tribulation,<a href='/New_Beehive/toc_vol2/toc2_094/'>316 [Affliction and adversity]</a>|<a href='/New_Beehive/toc_vol2/toc2_267/'>1367 [Afflictions]</a>|<a href='/New_Beehive/toc_vol2/toc2_263/'>1349 [Affliction]</a>,,T,,,,,,,#item-376f4b490,,Head: tribulation|Entry: 316 [Affliction and adversity]|Entry: 1367 [Afflictions]|Entry: 1349 [Affliction]|#item-376f4b490,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1822,1069,694,193/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562088358286,4237,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1822,1069,694,193/full/0/default.jpg",tribulation
index_4238,Volume 3,48,tribunal,861 [PAGE_MISSING],,T,,,,,,,#item-2353dc02e,,Head: tribunal|Entry: 861 [PAGE_MISSING]|#item-2353dc02e,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1798,1191,535,149/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562088530263,4238,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1798,1191,535,149/full/0/default.jpg",tribunal
index_4239,Volume 3,48,tricks,<a href='/New_Beehive/toc_vol2/toc2_239/'>1228 [Craftiness]</a>,,T,,,,craftiness,,,#item-f3e024523,,Head: tricks|Entry: 1228 [Craftiness]|Add: craftiness|#item-f3e024523,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1806,1292,524,254/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562088664170,4239,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1806,1292,524,254/full/0/default.jpg",tricks
index_4240,Volume 3,48,trident,<a href='/New_Beehive/toc_vol2/toc2_144/'>639 [a Trident]</a>,,T,,,,,,,#item-8ac97b91e,,Head: trident|Entry: 639 [a Trident]|#item-8ac97b91e,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1810,1521,485,159/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562088771975,4240,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1810,1521,485,159/full/0/default.jpg",trident
index_4241,Volume 3,48,trifles,<a href='/New_Beehive/toc_vol2/toc2_076/'>199 [Toys]</a>|<a href='/New_Beehive/toc_vol2/toc2_233/'>1196 [Trifling]</a>,,T,,,,,,,#item-10dda48d9,,Head: trifles|Entry: 199 [Toys]|Entry: 1196 [Trifling]|#item-10dda48d9,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1823,1644,487,167/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562088906893,4241,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1823,1644,487,167/full/0/default.jpg",trifles
index_4242,Volume 3,48,trinity,<a href='/New_Beehive/alpha5/alpha_0970/'>a</a>|<a href='/New_Beehive/toc_vol2/toc2_144/'>639 [Trinity]</a>|<a href='/New_Beehive/toc_vol2/toc2_283/'>1450 [Trinity]</a>,,T,,,,,,,#item-2fe6b51e1,,Head: trinity|Entry: a|Entry: 639 [Trinity]|Entry: 1450 [Trinity]|#item-2fe6b51e1,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1803,1788,646,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562089021392,4242,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1803,1788,646,143/full/0/default.jpg",trinity
index_4243,Volume 3,48,Trismegist,<a href='/New_Beehive/toc_vol2/toc2_212/'>1094 [Mercurius trismegistus]</a>,,T,,,,,,,#item-73b3dcbe4,,Head: Trismegist|Entry: 1094 [Mercurius trismegistus]|#item-73b3dcbe4,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1781,1884,572,205/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562089211080,4243,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1781,1884,572,205/full/0/default.jpg",Trismegist
index_4244,Volume 3,48,trivial,<a href='/New_Beehive/toc_vol2/toc2_080/'>224 [Considerable]</a>|<a href='/New_Beehive/toc_vol2/toc2_122/'>510 [So trivial a thing]</a>,,T,,,,,,,#item-589ae4b5d,,Head: trivial|Entry: 224 [Considerable]|Entry: 510 [So trivial a thing]|#item-589ae4b5d,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1790,2036,602,143/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562089378233,4244,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1790,2036,602,143/full/0/default.jpg",trivial
index_4245,Volume 3,48,triumph,,,T,,<a href='/New_Beehive/index5/index_4326/'>victory</a>,,,,,#item-5b098d0c1,,Head: triumph|See: victory|#item-5b098d0c1,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1796,2180,629,193/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562089405326,4245,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1796,2180,629,193/full/0/default.jpg",triumph
index_4246,Volume 3,48,a troop,<a href='/New_Beehive/toc_vol2/toc2_334/'>1699 [a Troop]</a>,,T,,,,,,,#item-43fc171c5,,Head: a troop|Entry: 1699 [a Troop]|#item-43fc171c5,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1806,2327,504,177/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562089522440,4246,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1806,2327,504,177/full/0/default.jpg",a troop
index_4247,Volume 3,48,trophy,,,T,,,<a href='/New_Beehive/toc_vol1/toc1_090/'>p.40 [Image 1.100]</a>,,,,#item-a0491090d,,Head: trophy|Page: p.40 [Image 1.100]|#item-a0491090d,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1811,2441,488,168/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562089560519,4247,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1811,2441,488,168/full/0/default.jpg",trophy
index_4248,Volume 3,48,trouble,<a href='/New_Beehive/toc_vol2/toc2_089/'>282 [Troublesom]</a>|<a href='/New_Beehive/toc_vol2/toc2_148/'>661 [To trouble]</a>|<a href='/New_Beehive/toc_vol2/toc2_264/'>1354 [Perplexity]</a>,,T,,,,,,,#item-e86f89b59,,Head: trouble|Entry: 282 [Troublesom]|Entry: 661 [To trouble]|Entry: 1354 [Perplexity]|#item-e86f89b59,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1796,2588,691,148/full/0/default.jpg",https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/full/0/default.jpg,http://dev.llgc.org.uk/annotation/1562089797078,4248,"https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/full/100,/0/default.jpg","https://stacks.stanford.edu/image/iiif/gw497tq8651%2F1607_0991/1796,2588,691,148/full/0/default.jpg",trouble
